order_id,customer_id,order_date,status,payment_method,shipping_address,billing_address,discount_amount,tax_amount,shipping_cost,total_amount,currency,created_at,updated_at,subtotal
19929221,468994,2023-12-20T23:01:09.224885,Completed,Credit Card,"PSC 1381, Box 7551 APO AA 00653","196 Hurst Lane West Bryan, VI 06476",0.0,511.78,5.46,6538.16,USD,2023-12-20T23:01:09.224885,2023-12-23T23:01:09.224885,6020.92
19929233,417443,2025-07-16T22:20:26.596051,Shipped,PayPal,"08861 Mercer Heights Suite 904 North Charles, KY 26486","680 Lutz Turnpike Apt. 627 North Kyle, OK 07409",0.0,1219.68,3.07,14867.27,EUR,2025-07-16T22:20:26.596051,2025-07-18T22:20:26.596051,14349.13
19929238,464667,2024-05-23T02:53:21.274794,Processing,Digital Wallet,"5059 Nelson Mission East Amber, MD 69382","499 Joshua Centers Suite 494 South Amandabury, NH 53301",0.0,1647.52,10.81,19809.94,USD,2024-05-23T02:53:21.274794,2024-05-27T02:53:21.274794,19382.61
19929253,408634,2025-06-19T04:10:41.768826,Shipped,Credit Card,"00121 Nixon Walk Apt. 863 Lake Gabriela, PR 79852","14284 John Flat Apt. 440 Armstrongshire, AL 67986",0.0,743.47,39.06,9529.23,EUR,2025-06-19T04:10:41.768826,2025-06-20T04:10:41.768826,8746.7
19929290,490904,2025-02-15T04:10:49.142553,Completed,Bank Transfer,"9674 Linda Isle Apt. 245 South Catherine, MI 66389","8888 Smith Ramp Nicolestad, IA 26251",0.0,3584.83,44.05,45772.59,USD,2025-02-15T04:10:49.142553,2025-02-18T04:10:49.142553,42174.44
19929295,470778,2023-09-24T01:12:52.214440,Shipped,Credit Card,"9086 Diaz Trafficway Apt. 934 West Sheilachester, VT 95474","89708 Bernard Club North Christopher, NY 88909",0.0,1829.35,9.92,23352.5,USD,2023-09-24T01:12:52.214440,2023-10-01T01:12:52.214440,21521.78
19929301,451117,2025-05-29T11:01:16.824352,Completed,Bank Transfer,"490 Brandy Fields Suite 042 East Katherine, KY 91137","27643 Benjamin Mountain Apt. 987 Port Christopherport, OK 58351",0.0,807.33,38.04,9927.04,USD,2025-05-29T11:01:16.824352,2025-06-01T11:01:16.824352,9497.960000000005
19929314,417383,2025-05-18T04:21:34.904601,Cancelled,Cash on Delivery,"20456 Lane Loaf Russellmouth, HI 44652","379 Santos Passage Edwardschester, TN 37822",67.53,1510.0,12.59,19004.06,USD,2025-05-18T04:21:34.904601,2025-05-19T04:21:34.904601,17764.7
19929319,481710,2024-06-26T17:13:29.751225,Completed,Bank Transfer,"PSC 6204, Box 3175 APO AA 64832","35729 Paul Ranch Apt. 148 Foleyfurt, NJ 32263",0.0,3650.25,33.38,43200.83,USD,2024-06-26T17:13:29.751225,2024-06-29T17:13:29.751225,42944.100000000006
19929328,496089,2025-01-22T07:21:17.786069,Completed,Digital Wallet,"PSC 1643, Box 1862 APO AA 48582","26374 Thompson Lock Apt. 231 Carriestad, HI 19880",0.0,502.54,2.3,6272.23,EUR,2025-01-22T07:21:17.786069,2025-01-27T07:21:17.786069,5912.219999999999
19929330,403589,2025-06-15T13:27:03.163229,Shipped,Cash on Delivery,Unit 4088 Box 9210 DPO AE 27690,"4091 Patrick Turnpike Steeleberg, FL 63910",0.0,1053.94,29.3,13482.55,USD,2025-06-15T13:27:03.163229,2025-06-20T13:27:03.163229,12399.31
19929334,458269,2024-08-07T20:21:32.171056,Completed,PayPal,"331 Michael Cliff Apt. 944 Wongville, NE 45851","870 Heather Expressway Apt. 964 New Vanessa, VI 17917",0.0,1757.43,12.41,21757.48,EUR,2024-08-07T20:21:32.171056,2024-08-07T20:21:32.171056,20675.59
19929342,439372,2023-07-24T15:38:04.839357,Completed,PayPal,"745 Lucas Motorway Port Kristimouth, PA 92267","265 Jennifer Mountain Suite 235 Juliehaven, VI 09973",9.75,2002.11,27.81,24255.92,USD,2023-07-24T15:38:04.839357,2023-07-28T15:38:04.839357,23554.24
19929351,451453,2024-12-24T05:31:38.809007,Completed,Credit Card,"849 Hannah Shoal Apt. 805 Port Hunter, NV 23703","269 Jenkins Rapid West Jacobchester, OK 20932",6.27,315.11,31.33,4011.12,USD,2024-12-24T05:31:38.809007,2024-12-30T05:31:38.809007,3707.22
19929376,467729,2024-11-30T15:40:50.214820,Completed,Bank Transfer,"66721 Lori Tunnel Suite 225 Gallegosview, FM 68002","PSC 0340, Box 0636 APO AP 65245",39.58,1206.94,21.41,15274.21,USD,2024-11-30T15:40:50.214820,2024-11-30T15:40:50.214820,14199.3
19929377,413320,2025-06-05T06:59:08.303631,Completed,Debit Card,"59887 Wilkerson Inlet West Katherine, NE 42395","4879 Mendez Wall Apt. 123 Jackview, LA 96244",0.0,766.22,19.26,9799.78,CAD,2025-06-05T06:59:08.303631,2025-06-10T06:59:08.303631,9014.3
19929378,448274,2025-06-08T04:05:00.856460,Completed,Credit Card,"44877 Clarence Mews Suite 118 North Ericmouth, NC 92532","17260 Wells Vista Apt. 379 North Steven, VI 62024",0.0,1608.22,3.91,18959.08,USD,2025-06-08T04:05:00.856460,2025-06-15T04:05:00.856460,18920.25
19929384,476955,2024-05-27T04:49:55.738679,Returned,Cash on Delivery,USCGC Mann FPO AP 12759,"299 Walton Turnpike Suite 629 Lake Vanessaland, VA 51910",0.0,1354.56,43.95,16715.74,USD,2024-05-27T04:49:55.738679,2024-05-27T04:49:55.738679,15936.01
19929388,421827,2024-06-13T08:19:01.760370,Completed,Debit Card,"94547 Houston Mountain South Carrie, WV 28394","6739 Michelle Parkways Wagnerport, WI 68389",0.0,705.3,37.0,8476.45,USD,2024-06-13T08:19:01.760370,2024-06-13T08:19:01.760370,8297.64
19929408,420750,2024-05-31T13:41:33.385951,Completed,PayPal,"5452 Scott Ridge East Christineside, OK 05791","9697 Richard Islands Suite 451 North Michael, MP 53673",0.0,1764.55,29.0,22552.95,USD,2024-05-31T13:41:33.385951,2024-06-04T13:41:33.385951,20759.4
19929433,439274,2023-10-26T20:27:24.530297,Completed,Bank Transfer,"054 Cordova Drives Suite 202 Lake James, LA 89497","074 Russell Ranch Lake Elizabeth, TN 95658",0.0,293.06,8.57,3410.65,EUR,2023-10-26T20:27:24.530297,2023-11-02T20:27:24.530297,3447.72
19929435,470543,2023-07-15T23:18:44.565058,Shipped,Bank Transfer,"9226 Rogers Club Apt. 616 Diazland, IL 87699","55446 White Port Wallview, ND 48855",0.0,956.5,34.26,11316.08,USD,2023-07-15T23:18:44.565058,2023-07-17T23:18:44.565058,11252.89
19929451,445911,2024-07-02T12:18:55.730106,Shipped,Credit Card,"540 Sanchez Branch Apt. 024 Deborahbury, OR 12767","2978 Allen Vista Suite 434 West Sarah, GA 54893",14.88,984.81,18.31,12574.24,EUR,2024-07-02T12:18:55.730106,2024-07-07T12:18:55.730106,11586.000000000002
19929458,440259,2025-06-01T16:04:13.783387,Completed,Bank Transfer,"1363 George Drive Port Nathanbury, AK 52796","8051 Brown Expressway Suite 147 West Michelletown, PW 83479",0.0,1295.74,5.22,16544.98,USD,2025-06-01T16:04:13.783387,2025-06-08T16:04:13.783387,15244.02
19929478,403085,2024-06-22T20:28:22.202917,Completed,Digital Wallet,"3697 Melissa Summit Apt. 102 Lake William, PW 27774","137 Melissa Port West Johnfurt, WI 69689",0.0,78.39,11.83,1012.5,USD,2024-06-22T20:28:22.202917,2024-06-24T20:28:22.202917,922.28
19929488,412301,2024-04-10T17:41:54.315430,Completed,Credit Card,"1076 Thompson Springs Apt. 048 Gordonfort, IN 61481",Unit 9768 Box 0870 DPO AP 06289,54.46,1325.72,0.06,16455.66,USD,2024-04-10T17:41:54.315430,2024-04-10T17:41:54.315430,15596.71
19929500,469381,2025-06-08T13:44:59.227293,Completed,Credit Card,"338 Amy Inlet Suite 569 Lynnton, DE 52519","7675 Laurie Well Suite 671 Port Stevenland, AS 60947",0.0,967.8,13.74,12367.43,USD,2025-06-08T13:44:59.227293,2025-06-13T13:44:59.227293,11385.89
19929527,478316,2023-06-07T06:51:59.560721,Completed,PayPal,"03095 White Square Davidton, AR 36348","9382 Brenda Isle Apt. 629 West Cheryl, FM 23767",0.0,1034.02,17.31,13216.23,USD,2023-06-07T06:51:59.560721,2023-06-13T06:51:59.560721,12164.9
19929536,461078,2024-11-14T21:41:04.530859,Completed,Cash on Delivery,"81569 Kimberly Hill Apt. 292 Cassandrafurt, IL 15559","503 Carrillo Junctions Apt. 028 Morganview, DE 03637",0.0,3267.1,36.17,41514.79,USD,2024-11-14T21:41:04.530859,2024-11-20T21:41:04.530859,38436.51
19929578,491429,2025-02-03T08:13:45.879220,Completed,Debit Card,"46111 Megan Spur Nelsonbury, IA 63076","06319 Kristen Island Suite 250 New Johnstad, DE 04145",99.95,833.01,14.95,10547.86,GBP,2025-02-03T08:13:45.879220,2025-02-09T08:13:45.879220,9800.13
19929580,463563,2023-12-19T19:31:11.045618,Processing,Bank Transfer,"9500 Reyes Mews Suite 628 North Michael, LA 25767","5458 Phyllis Ridge Suite 427 Salasview, SC 06662",0.0,1302.0,21.25,16640.88,CAD,2023-12-19T19:31:11.045618,2023-12-25T19:31:11.045618,15317.63
19929592,419033,2025-04-25T23:45:50.255876,Completed,Cash on Delivery,"683 Mann Unions Apt. 287 Michealfurt, MO 08773","796 Jessica Springs Lake Justin, CO 05596",0.0,2836.25,18.52,34193.71,USD,2025-04-25T23:45:50.255876,2025-04-30T23:45:50.255876,33367.670000000006
19929600,496985,2023-04-19T15:04:12.137880,Completed,Credit Card,"078 Rodriguez River Suite 610 Lake Ashleeshire, CA 31147","78594 Francisco Cliffs Suite 032 Alishaburgh, TN 37392",0.0,398.96,4.16,4854.91,USD,2023-04-19T15:04:12.137880,2023-04-25T15:04:12.137880,4693.639999999999
19929602,425284,2025-06-13T19:13:30.790615,Completed,Credit Card,"66577 Cox Key Apt. 321 Aliciachester, PA 94070","510 Emily Throughway Port Yvonne, AZ 37975",70.46,433.18,30.23,5366.78,EUR,2025-06-13T19:13:30.790615,2025-06-16T19:13:30.790615,5096.28
19929649,412871,2023-07-09T07:54:07.002311,Shipped,Cash on Delivery,"62643 Powell Fall Lake Thomasside, KY 15301","PSC 9329, Box 4327 APO AE 58210",0.0,720.49,16.01,9130.98,USD,2023-07-09T07:54:07.002311,2023-07-12T07:54:07.002311,8476.3
19929661,482840,2024-05-29T03:36:23.571935,Shipped,Credit Card,"PSC 1365, Box 7950 APO AE 87593","7392 Vicki Road Apt. 628 Ellisland, GU 93296",0.0,741.81,7.1,9037.0,USD,2024-05-29T03:36:23.571935,2024-06-02T03:36:23.571935,8727.189999999999
19929670,416496,2025-05-05T04:16:09.844936,Completed,Credit Card,"78367 Obrien Spurs Apt. 523 Martinezchester, PR 57595","3081 Gina Corner Apt. 040 Smithchester, MN 71704",0.0,1244.09,46.94,15316.7,USD,2025-05-05T04:16:09.844936,2025-05-06T04:16:09.844936,14636.35
19929678,484505,2025-05-29T06:39:49.765387,Completed,Bank Transfer,"8205 Haley Pines Baldwinview, GU 55994","8906 Jennifer Brook Leeside, PW 21887",0.0,599.88,20.15,7677.44,USD,2025-05-29T06:39:49.765387,2025-05-31T06:39:49.765387,7057.41
19929701,436319,2024-07-21T10:29:54.123717,Completed,Cash on Delivery,"51949 Hunt Drive Suite 260 Colemanberg, NE 82663","024 Lawson Terrace Suite 247 Port Donnaberg, AZ 72929",0.0,911.68,17.62,10705.01,USD,2024-07-21T10:29:54.123717,2024-07-27T10:29:54.123717,10725.64
19929702,441767,2025-04-04T15:17:45.730306,Processing,Cash on Delivery,"497 Keller Parkways Lake Rachel, IN 16054","0717 Gregory Avenue West Melissafurt, MA 22555",0.0,409.38,31.82,5027.88,USD,2025-04-04T15:17:45.730306,2025-04-04T15:17:45.730306,4816.26
19929725,455400,2024-09-23T17:31:40.838851,Completed,Bank Transfer,"7236 Wesley Manors Apt. 741 Lake Shelby, WA 57333","613 Austin Mills New Ericville, OK 85053",0.0,927.11,17.98,11113.64,EUR,2024-09-23T17:31:40.838851,2024-09-30T17:31:40.838851,10907.2
19929727,460464,2023-05-18T22:17:42.351084,Completed,Cash on Delivery,"99801 Jeffrey Lakes Apt. 412 Hendersonport, UT 76366","08273 Brown Burg Williamsland, CA 30936",0.0,1845.13,24.82,22850.22,USD,2023-05-18T22:17:42.351084,2023-05-25T22:17:42.351084,21707.39
19929731,432910,2024-11-10T10:27:05.793436,Completed,Cash on Delivery,"9973 Gina Squares Carriehaven, ND 06976","920 Christina Pass Suite 604 Cooperhaven, LA 18423",0.0,1573.61,34.11,20120.75,CAD,2024-11-10T10:27:05.793436,2024-11-13T10:27:05.793436,18513.03
19929735,476463,2025-05-31T07:10:59.230904,Completed,Debit Card,"04532 Susan Village Lake Mirandaborough, ID 31243",USCGC King FPO AA 14879,79.23,1493.04,37.08,19016.09,USD,2025-05-31T07:10:59.230904,2025-06-07T07:10:59.230904,17565.199999999997
19929762,433373,2024-11-05T21:50:00.510462,Completed,Debit Card,"798 Kenneth Roads New Roy, FM 28806","5706 Jeffrey Harbors Suite 281 New Bonnie, UT 27009",0.0,361.81,20.76,4639.14,CAD,2024-11-05T21:50:00.510462,2024-11-07T21:50:00.510462,4256.57
19929764,462162,2024-12-18T16:19:06.332877,Completed,PayPal,USNV Walker FPO AP 55606,Unit 3507 Box 5232 DPO AA 75957,0.0,1016.86,13.63,12170.13,USD,2024-12-18T16:19:06.332877,2024-12-20T16:19:06.332877,11963.1
19929779,402700,2024-06-01T11:43:37.169478,Completed,Bank Transfer,"129 Compton Freeway Suite 484 Lake Tyler, WI 34667","671 Lopez Crest Joshuafort, VI 17662",0.0,950.56,47.01,12154.79,CAD,2024-06-01T11:43:37.169478,2024-06-02T11:43:37.169478,11183.03
19929790,409785,2025-01-14T17:39:07.728029,Returned,Credit Card,USNS Riddle FPO AA 59452,"3660 Joshua Forest North Kyleburgh, MD 48694",14.26,2163.82,38.02,26449.4,USD,2025-01-14T17:39:07.728029,2025-01-14T17:39:07.728029,25456.69
19929808,465775,2025-04-09T07:46:45.177573,Processing,Credit Card,"1075 Julia Road Suite 519 Keithborough, IN 31018","91762 Lambert Alley North Nancy, OH 49381",0.0,796.79,33.62,10204.38,EUR,2025-04-09T07:46:45.177573,2025-04-11T07:46:45.177573,9373.969999999998
19929813,457978,2024-07-14T02:20:29.205198,Completed,Cash on Delivery,"08629 Luis Run Suite 788 North Garyburgh, NH 20054","751 Catherine Via Apt. 574 Christophertown, UT 77074",0.0,1067.76,27.26,13656.9,USD,2024-07-14T02:20:29.205198,2024-07-21T02:20:29.205198,12561.88
19929819,423079,2025-05-23T15:57:27.288126,Processing,Cash on Delivery,"22714 Bradley Viaduct Suite 275 Robertville, NJ 26101","80105 Ramirez Mount Baileyport, IA 85600",0.0,757.22,41.95,9707.63,USD,2025-05-23T15:57:27.288126,2025-05-25T15:57:27.288126,8908.46
19929825,484552,2025-04-13T07:54:20.665112,Completed,PayPal,"331 Valerie Harbor Joyceland, OH 29408","785 Thompson Views Jennafort, WY 61148",0.0,1472.14,44.29,18835.71,EUR,2025-04-13T07:54:20.665112,2025-04-15T07:54:20.665112,17319.28
19929843,482836,2023-12-15T11:51:53.747720,Shipped,PayPal,"635 Monroe Flat Suite 240 Beckyshire, MI 77552","330 Miller Way Apt. 411 Dannyview, WI 15426",0.0,2048.77,28.73,25576.2,USD,2023-12-15T11:51:53.747720,2023-12-16T11:51:53.747720,24103.2
19929849,460796,2025-06-04T01:02:31.935925,Returned,Bank Transfer,"943 Victoria Hill Angelaview, UT 21801","336 Patricia Crescent Reedtown, OH 67726",0.0,524.67,5.87,6674.76,CAD,2025-06-04T01:02:31.935925,2025-06-05T01:02:31.935925,6172.53
19929852,487975,2024-09-05T05:29:28.938455,Completed,Cash on Delivery,"0326 Howard Motorway Apt. 242 Joshuaborough, MI 99587","12631 Teresa Glens Choishire, AR 58520",0.0,1203.34,16.48,15369.0,GBP,2024-09-05T05:29:28.938455,2024-09-06T05:29:28.938455,14156.98
19929854,458701,2025-04-05T16:57:35.713835,Shipped,Cash on Delivery,"452 Rice Ridges West Kimberly, LA 21524","0520 Farmer Neck Markport, NJ 79394",62.6,278.15,34.56,3242.77,EUR,2025-04-05T16:57:35.713835,2025-04-11T16:57:35.713835,3272.4
19929890,487545,2025-05-07T19:21:01.344234,Processing,PayPal,"866 Clark Centers Hebertville, AR 57241","06182 James Island Granttown, ME 64130",35.71,948.99,36.51,12114.39,GBP,2025-05-07T19:21:01.344234,2025-05-10T19:21:01.344234,11164.6
19929899,441517,2024-06-03T04:38:19.153130,Completed,PayPal,"PSC 6000, Box 8641 APO AP 59136","PSC 0383, Box 6966 APO AP 30866",0.0,586.85,30.74,7521.69,EUR,2024-06-03T04:38:19.153130,2024-06-03T04:38:19.153130,6904.1
19929902,430329,2024-03-05T04:02:34.683331,Completed,Credit Card,"491 Nicole Orchard Arellanostad, TX 34211","13810 Norman Ports Suite 601 West Isaacport, MD 59555",0.0,976.68,15.28,12447.62,GBP,2024-03-05T04:02:34.683331,2024-03-07T04:02:34.683331,11490.320000000002
19929926,454102,2025-01-01T03:49:24.393283,Shipped,Bank Transfer,"55957 Anna Lakes Suite 140 Brendatown, IN 20266","6052 Martin Key Danastad, ME 24810",0.0,832.42,5.26,10422.21,USD,2025-01-01T03:49:24.393283,2025-01-07T03:49:24.393283,9793.15
19929932,400995,2025-06-12T03:14:10.485828,Completed,Bank Transfer,"32525 Harrington Dam West Autumn, MS 46530","PSC 4128, Box 5278 APO AP 32311",0.0,1524.5,5.34,19465.17,GBP,2025-06-12T03:14:10.485828,2025-06-14T03:14:10.485828,17935.33
19929944,424769,2023-09-07T12:11:13.060046,Completed,Credit Card,"2670 Adams Pike Apt. 245 West Elizabeth, MO 27938","7376 Jason Locks Apt. 392 Victormouth, OH 68310",0.0,1501.25,30.26,17624.07,USD,2023-09-07T12:11:13.060046,2023-09-11T12:11:13.060046,17661.74
19929947,466269,2024-12-09T04:49:57.956826,Completed,Digital Wallet,"180 Savannah Lights Lake Daniel, MP 91056","8393 James Road Apt. 220 East Patriciafort, AL 45783",0.0,1501.29,35.96,19051.52,CAD,2024-12-09T04:49:57.956826,2024-12-09T04:49:57.956826,17662.22
19929962,413649,2025-04-13T01:21:04.448165,Processing,Cash on Delivery,"5541 Jenkins Islands Suite 473 West Benjamin, ND 59661","2450 White Light Priceside, ND 06105",0.0,2007.2,47.85,23019.6,USD,2025-04-13T01:21:04.448165,2025-04-16T01:21:04.448165,23614.140000000003
19929990,407095,2024-06-19T21:10:36.913352,Completed,Cash on Delivery,"16214 Newton Parks Apt. 212 New Lesliefort, WI 51386","5812 Garrett Wells New Larryside, IL 21173",34.98,2382.06,6.61,28343.81,EUR,2024-06-19T21:10:36.913352,2024-06-25T21:10:36.913352,28024.24
19930002,465103,2025-02-14T21:00:25.926656,Completed,Credit Card,"6532 Timothy Mount Lake Gregorymouth, VT 04951","84329 Jones Burgs Tiffanyville, WI 13220",0.0,1411.81,31.9,17467.86,USD,2025-02-14T21:00:25.926656,2025-02-19T21:00:25.926656,16609.48
19930016,409898,2025-05-16T17:21:23.231278,Cancelled,Credit Card,"1996 Meagan Glens New Michael, AL 74593","4552 Jordan Village North Sherylton, RI 01435",0.0,664.19,22.93,8490.41,USD,2025-05-16T17:21:23.231278,2025-05-23T17:21:23.231278,7814.0
19930024,488473,2025-05-08T17:05:29.454846,Completed,Credit Card,"868 Nicole Cliff Suite 633 West Wendy, DC 36292","0841 King Lane West Sarahtown, KS 45973",0.0,2972.55,45.71,36451.74,EUR,2025-05-08T17:05:29.454846,2025-05-10T17:05:29.454846,34971.17
19930031,470696,2025-06-02T16:18:39.771725,Refunded,Debit Card,"44483 Lisa Circles Suite 080 Farmerside, MP 09489",USNS Davis FPO AE 15766,81.86,571.64,32.11,7247.12,USD,2025-06-02T16:18:39.771725,2025-06-08T16:18:39.771725,6725.2300000000005
19930045,443001,2024-07-11T14:39:49.297694,Completed,Debit Card,"86719 Cole Highway Suite 952 Lake Craigshire, DC 76844","32622 Stephanie Cliffs East Alexanderside, IN 29187",0.0,2346.78,24.26,29980.24,EUR,2024-07-11T14:39:49.297694,2024-07-16T14:39:49.297694,27609.200000000004
19930049,466016,2024-11-19T11:47:48.209009,Completed,Digital Wallet,"795 Diana Shore Marcusfurt, NE 55941","7002 Sanders Club Apt. 305 Nicholastown, FL 78340",0.0,547.18,5.91,6967.43,USD,2024-11-19T11:47:48.209009,2024-11-26T11:47:48.209009,6437.370000000001
19930052,483597,2025-05-22T21:09:27.745775,Completed,Digital Wallet,"7886 Ernest Branch Suite 079 New Stevenfort, AS 52518","763 James Shoals Apt. 330 East Fernandoview, MH 74557",73.64,77.2,40.87,952.67,USD,2025-05-22T21:09:27.745775,2025-05-27T21:09:27.745775,908.24
19930062,467434,2025-03-12T15:44:06.680996,Completed,Digital Wallet,"65034 Kristina Fords South Kimberly, ND 87747","26394 Lisa Roads Suite 033 Port Amy, MP 48678",22.43,1859.99,16.87,22869.82,USD,2025-03-12T15:44:06.680996,2025-03-13T15:44:06.680996,21882.23
19930085,464398,2025-06-10T09:50:22.268409,Completed,Bank Transfer,"672 Joseph Glens Apt. 763 Nicholasberg, MD 59515","988 Alexander Center North Emily, MH 92014",49.66,804.34,34.19,9727.36,USD,2025-06-10T09:50:22.268409,2025-06-12T09:50:22.268409,9462.88
19930098,418649,2025-07-16T02:51:23.184904,Completed,PayPal,"173 Grant Rapid Apt. 254 Chaneyborough, ND 26492","093 Alvarado Forest Lake Tarahaven, SD 03577",0.0,2693.41,39.53,33420.6,USD,2025-07-16T02:51:23.184904,2025-07-21T02:51:23.184904,31687.16
19930101,455200,2024-10-21T16:48:11.945694,Shipped,Credit Card,"474 Lisa Park Suite 733 West Kennethport, GA 11251","48099 Ewing Well Suite 315 Montgomeryshire, SC 00950",0.0,2266.07,19.67,28403.48,USD,2024-10-21T16:48:11.945694,2024-10-26T16:48:11.945694,26659.64
19930132,456909,2024-02-16T14:58:29.495791,Completed,PayPal,"191 Jesse Estates Suite 964 Richardsonfort, VI 51855","120 Taylor Mill Port Ericmouth, PA 92954",0.0,912.11,25.11,11619.58,USD,2024-02-16T14:58:29.495791,2024-02-22T14:58:29.495791,10730.68
19930137,467025,2024-04-14T08:15:59.484402,Completed,Debit Card,USS Schroeder FPO AP 51524,"27439 Cook Ways Apt. 723 Sheppardport, VA 18178",0.0,1478.71,9.28,18707.19,USD,2024-04-14T08:15:59.484402,2024-04-14T08:15:59.484402,17396.56
19930162,410083,2025-04-24T05:40:35.202707,Completed,Bank Transfer,"5692 Douglas Park Suite 649 Rileyview, GU 05396","651 Grant Greens Apt. 638 North Joyce, NY 84684",0.0,1023.06,2.0,12474.91,EUR,2025-04-24T05:40:35.202707,2025-04-24T05:40:35.202707,12035.98
19930167,472139,2025-05-22T19:38:42.717121,Completed,Bank Transfer,"9543 Tiffany Lock East Allen, DE 31417",Unit 4873 Box 3619 DPO AA 54446,0.0,1424.6,22.09,16339.62,USD,2025-05-22T19:38:42.717121,2025-05-28T19:38:42.717121,16759.98
19930206,408301,2024-02-04T05:30:58.790784,Completed,Debit Card,"53166 Morales Oval New Jennifer, AL 51428","468 Cooper Centers Lake Evelynhaven, SC 07947",0.0,2714.88,34.34,34618.34,CAD,2024-02-04T05:30:58.790784,2024-02-10T05:30:58.790784,31939.74
19930242,461270,2025-05-16T18:24:19.416488,Completed,Digital Wallet,"3888 Rodriguez Vista Suite 799 Watkinsfort, MD 84509",Unit 9754 Box 8432 DPO AA 66299,0.0,1783.5,17.9,22783.7,USD,2025-05-16T18:24:19.416488,2025-05-22T18:24:19.416488,20982.3
